,Timestamp,battery_voltage (V),signal.rssi (dBm),signal.snr (dB),signal.spreadingfactor (Factor),uncorrected_inner (cm/hr),uncorrected_outer (cm/hr)
0,2025-08-01 00:04:19,4.12,-75,11.2,10,4.065,3.031
1,2025-08-01 00:24:23,4.12,-77,9.8,10,3.724,2.868
2,2025-08-01 00:44:24,4.11,-81,7,10,3.741,2.819
3,2025-08-01 01:04:19,4.11,-79,10,10,3.549,2.651
4,2025-08-01 01:24:16,4.11,-77,7.2,10,3.503,2.594
5,2025-08-01 01:44:18,4.1,-73,12.2,10,3.521,2.627
6,2025-08-01 02:04:22,4.1,-78,8.8,10,3.488,2.732
7,2025-08-01 02:44:18,4.09,-78,8.8,10,3.394,2.563
8,2025-08-01 03:04:16,4.09,-77,8.8,10,3.471,2.64
9,2025-08-01 03:24:19,4.09,-74,10.5,10,3.624,2.644
10,2025-08-01 03:44:23,4.08,-78,10.8,10,3.574,2.591
11,2025-08-01 04:04:23,4.08,-73,11.8,10,3.551,2.689
12,2025-08-01 04:24:20,4.08,-82,10.2,10,3.458,2.598
13,2025-08-01 04:44:24,4.07,-78,10.2,10,3.497,2.581
14,2025-08-01 05:04:16,4.07,-78,8.8,10,3.466,2.751
15,2025-08-01 05:24:25,4.06,-81,6.5,10,3.591,2.664
16,2025-08-01 05:44:18,4.06,-79,9.8,10,3.656,2.743
17,2025-08-01 06:04:21,4.05,-78,9.8,10,3.622,2.751
18,2025-08-01 06:24:19,4.05,-82,8,10,5.383,4.003
19,2025-08-01 06:44:25,4.05,-78,7.2,10,9.66,6.914
20,2025-08-01 07:04:22,4.04,-76,11.8,10,11.626,8.355
21,2025-08-01 07:24:17,4.04,-80,8.8,10,13.517,9.895
22,2025-08-01 07:44:20,4.04,-83,7.8,10,12.958,9.489
23,2025-08-01 08:04:22,4.06,-90,1.2,10,16.616,12.665
24,2025-08-01 08:24:21,4.05,-83,6.8,10,16.993,13.351
25,2025-08-01 08:44:16,4.08,-79,7.2,10,18.001,14.334
26,2025-08-01 09:04:22,4.09,-81,6.8,10,18.506,15.149
27,2025-08-01 09:24:21,4.11,-79,9.8,10,18.854,15.558
28,2025-08-01 09:44:25,4.13,-81,8.5,10,19.183,15.826
29,2025-08-08 15:44:18,4.15,-80,8.5,10,17.439,14.513
30,2025-08-08 16:04:22,4.15,-80,10,10,18.886,15.331
31,2025-08-08 16:24:18,4.15,-80,9.2,10,18.53,15.215
32,2025-08-08 16:44:26,4.15,-78,8.8,10,17.512,14.847
33,2025-08-08 17:04:24,,-77,7,10,,
34,2025-08-08 17:24:17,4.14,-88,6.2,10,18.08,14.065
35,2025-08-08 17:44:21,4.15,-77,9.5,10,17.187,13.995
36,2025-08-08 18:04:25,4.15,-84,6.8,10,16.383,13.226
37,2025-08-08 18:24:27,4.14,-78,11,10,14.855,11.568
38,2025-08-08 18:44:26,4.14,-80,8.2,10,12.1,9.169
39,2025-08-08 19:04:22,4.14,-78,9,10,10.832,8.11
40,2025-08-08 19:24:24,4.14,-85,5.8,10,9.73,7.236
41,2025-08-08 19:44:16,4.14,-80,8.5,10,8.938,6.473
42,2025-08-08 20:04:21,4.13,-89,3.8,10,8.208,6.129
43,2025-08-08 20:24:21,4.13,-79,7.5,10,7.707,5.759
44,2025-08-08 20:44:25,4.13,-79,9.2,10,7.194,5.348
45,2025-08-08 21:04:26,4.13,-73,9,10,6.805,5.023
46,2025-08-08 21:24:16,4.12,-86,7.8,10,6.521,4.836
47,2025-08-08 21:44:26,4.12,-87,7.8,10,6.373,4.616
48,2025-08-08 22:04:18,4.12,-80,7.8,10,6.165,4.582
49,2025-08-08 22:24:23,4.12,-78,9,10,5.942,4.525
50,2025-08-08 22:44:22,4.12,-82,9,10,5.862,4.303
51,2025-08-08 23:04:17,4.11,-74,11.8,10,5.694,4.217
52,2025-08-08 23:24:19,4.11,-81,6.5,10,5.74,4.248
53,2025-08-08 23:44:21,4.11,-84,6.5,10,5.494,4.157
54,2025-08-09 00:04:21,4.1,-81,8.5,10,5.473,4.112
55,2025-08-09 00:24:20,4.1,-73,7.5,10,5.24,3.931
56,2025-08-09 01:04:24,4.09,-72,11.2,10,5.045,3.787
57,2025-08-09 01:24:17,4.09,-75,11.5,10,4.969,3.798
58,2025-08-09 01:44:23,4.09,-78,10.8,10,4.949,3.836
59,2025-08-09 02:04:21,4.08,-85,6.2,10,4.898,3.687
60,2025-08-09 02:24:17,4.08,-80,9,10,4.842,3.678
61,2025-08-09 02:44:22,4.07,-79,9.2,10,4.844,3.592
62,2025-08-09 03:04:24,4.07,-76,12,10,4.723,3.63
63,2025-08-09 03:24:18,4.07,-89,6.5,10,4.838,3.585
64,2025-08-09 03:44:19,4.06,-80,8.2,10,4.79,3.527
65,2025-08-09 04:04:23,4.06,-80,10,10,4.748,3.628
66,2025-08-09 04:44:19,4.05,-84,7,10,4.632,3.538
67,2025-08-09 05:04:18,,-79,8,10,,
68,2025-08-09 05:24:23,,-85,6.2,10,,
69,2025-08-09 05:44:19,4.03,-88,3.5,10,4.473,3.416
70,2025-08-09 06:04:20,4.03,-70,-4.8,10,4.455,3.342
71,2025-08-09 06:24:23,4.02,-79,10.5,10,5.592,4.272
72,2025-08-09 06:44:23,4.03,-79,9.2,10,10.068,7.219
73,2025-08-09 07:04:23,4.02,-80,8.5,10,12.096,8.753
74,2025-08-09 07:24:26,4.02,-86,5.8,10,15.895,11.689
75,2025-08-09 07:44:21,4.03,-78,10.2,10,17.407,5.59
76,2025-08-09 08:24:22,4.06,-79,7.5,10,18.265,14.449
77,2025-08-09 08:44:21,4.06,-87,4.8,10,18.397,14.551
78,2025-08-09 09:04:17,4.08,-81,7.2,10,18.516,14.701
79,2025-08-09 09:24:17,4.09,-79,9.8,10,18.557,14.613
80,2025-08-09 09:44:19,4.11,-76,11.5,10,18.464,14.719
81,2025-08-09 10:04:22,4.12,-76,12.5,10,18.386,14.79
82,2025-08-09 10:24:18,4.13,-79,9.5,10,18.406,15.008
83,2025-08-09 10:44:22,4.14,-81,6.2,10,18.396,14.969
84,2025-08-09 11:04:19,4.14,-79,7.8,10,18.416,14.996
85,2025-08-09 11:24:17,4.15,-80,8.2,10,18.2,15.067
86,2025-08-09 11:44:16,4.16,-82,7.5,10,18.08,14.876
87,2025-08-09 12:04:18,4.17,-77,9.5,10,18.261,15.006
88,2025-08-09 12:24:21,4.15,-74,11.2,10,17.817,14.486
89,2025-08-09 12:44:22,4.15,-89,3.8,10,18.477,15.285
90,2025-08-09 13:04:17,4.15,-77,9.8,10,18.331,15.251
91,2025-08-09 13:24:17,4.15,-75,11.5,10,18.535,15.121
92,2025-08-09 13:44:23,4.14,-82,8,10,18.008,14.474
93,2025-08-09 14:04:21,4.14,-86,6.5,10,18.236,15.169
94,2025-08-09 14:24:24,4.14,-87,8.2,10,18.366,14.918
95,2025-08-09 14:44:26,4.14,-91,1,10,18.292,15.098
96,2025-08-09 15:04:24,4.15,-77,7.8,10,18.078,14.758
97,2025-08-09 15:24:24,4.19,-76,10.5,10,18.349,14.984
98,2025-08-09 15:44:20,4.17,-72,9.8,10,18.555,15.42
99,2025-08-09 16:04:20,4.17,-71,11.2,10,18.451,15.193
100,2025-08-09 16:24:19,4.17,-73,7.5,10,18.078,14.584
101,2025-08-09 16:44:26,4.17,-74,10,10,18.157,14.896
102,2025-08-09 17:04:23,4.17,-73,7.2,10,17.552,14.175
103,2025-08-09 17:24:25,,-68,13,10,,
104,2025-08-09 17:44:20,4.17,-80,7,10,16.667,13.782
105,2025-08-09 18:04:23,4.17,-82,11,10,16.172,12.836
106,2025-08-09 18:24:25,4.16,-92,-3.2,10,15.299,12.115
107,2025-08-09 18:44:20,4.16,-79,10.2,10,13.933,10.817
108,2025-08-09 19:04:19,4.16,-87,5,10,12.212,9.307
109,2025-08-09 19:24:22,4.15,-86,9,10,10.368,7.884
110,2025-08-09 19:44:23,4.15,-78,10.5,10,9.24,6.786
111,2025-08-09 20:04:25,4.15,-83,8.5,10,8.677,6.359
112,2025-08-09 20:24:25,4.15,-82,7.5,10,7.859,5.836
113,2025-08-09 20:44:24,4.14,-77,11.5,10,7.371,5.485
114,2025-08-09 21:04:24,4.14,-86,6.2,10,6.939,5.275
115,2025-08-09 21:24:26,4.14,-81,6.5,10,6.596,5.014
116,2025-08-09 21:44:17,4.14,-76,10.5,10,6.433,4.861
117,2025-08-09 22:04:26,4.13,-79,9.5,10,6.313,4.722
118,2025-08-09 22:24:17,4.13,-80,7.2,10,6.154,4.578
119,2025-08-09 22:44:17,4.13,-79,10.8,10,5.896,4.465
120,2025-08-09 23:04:20,4.13,-87,5.5,10,5.768,4.327
121,2025-08-09 23:24:19,4.13,-80,10,10,5.577,4.256
122,2025-08-09 23:44:25,4.12,-74,12,10,5.483,4.191
123,2025-08-10 00:24:16,4.12,-79,9.8,10,5.344,4.006
124,2025-08-10 00:44:18,4.12,-85,6.2,10,5.218,3.937
125,2025-08-10 01:24:19,4.11,-75,9,10,4.975,3.743
126,2025-08-10 01:44:23,4.11,-75,13,10,5.105,3.755
127,2025-08-10 02:04:26,4.11,-83,7.8,10,4.858,3.786
128,2025-08-10 02:24:18,4.1,-77,6.2,10,4.833,3.668
129,2025-08-10 02:44:25,4.1,-76,9.2,10,4.756,3.605
130,2025-08-10 03:04:18,4.1,-91,1.8,10,4.82,3.535
131,2025-08-10 03:24:26,4.1,-80,8,10,4.674,3.612
132,2025-08-10 03:44:17,4.09,-70,12.5,10,3.965,3.265
133,2025-08-10 04:04:17,4.09,-78,8.5,10,3.844,3.005
134,2025-08-10 04:24:19,4.08,-76,10.8,10,3.589,2.86
135,2025-08-10 04:44:24,4.08,-82,10,10,3.461,2.778
136,2025-08-10 05:04:17,4.08,-75,11.2,10,3.512,2.843
137,2025-08-10 05:24:23,4.07,-76,9.8,10,3.602,2.848
138,2025-08-10 05:44:22,4.07,-75,8,10,3.312,2.68
139,2025-08-10 06:04:23,4.06,-71,12.8,10,3.261,2.624
140,2025-08-10 06:24:21,4.06,-72,11.8,10,3.523,2.701
141,2025-08-10 06:44:18,4.05,-81,6,10,5.243,4.048
142,2025-08-10 07:04:19,4.05,-74,11.8,10,7.315,5.265
143,2025-08-10 07:24:23,4.05,-83,7.5,10,10.724,7.501
144,2025-08-10 07:44:15,4.06,-82,11.2,10,12.577,8.782
145,2025-08-10 08:04:25,4.08,-78,9,10,14.537,10.389
146,2025-08-10 08:24:19,4.09,-81,7,10,16.623,12.351
147,2025-08-10 08:44:22,4.1,-79,9.5,10,18.576,14.36
148,2025-08-10 09:04:19,4.12,-84,7,10,18.576,14.692
149,2025-08-10 09:44:22,4.15,-83,6.8,10,18.821,14.778
150,2025-08-10 10:04:17,4.16,-81,6.5,10,18.927,15.235
151,2025-08-10 10:24:18,4.15,-86,5.8,10,18.352,10.06
152,2025-08-10 10:44:20,4.16,-82,7.5,10,18.769,15.092
153,2025-08-10 11:04:26,4.16,-75,11.5,10,18.485,15.013
154,2025-08-10 11:24:17,4.17,-79,10.5,10,18.524,15.088
155,2025-08-10 11:44:25,4.14,-77,9.5,10,18.439,14.991
156,2025-08-10 12:04:22,4.19,-80,7,10,18.711,15.203
157,2025-08-10 12:24:17,4.19,-80,9.5,10,18.568,15.232
158,2025-08-10 12:44:25,4.16,-80,6.5,10,18.259,14.898
159,2025-08-10 13:04:18,4.16,-87,4,10,18.137,15.027
160,2025-08-10 13:24:17,4.16,-77,11,10,17.165,13.802
161,2025-08-10 13:44:24,4.16,-78,8.8,10,16.604,12.885
162,2025-08-10 14:04:26,4.15,-79,10,10,17.252,13.781
163,2025-08-10 14:24:18,4.15,-80,9.5,10,17.537,13.655
164,2025-08-10 14:44:18,4.15,-83,8,10,17.799,13.995
165,2025-08-10 15:04:20,4.15,-79,8.8,10,18.017,13.954
166,2025-08-10 15:24:19,4.15,-73,10.2,10,16.951,13.459
167,2025-08-10 16:04:19,4.15,-78,10.8,10,15.479,11.983
168,2025-08-10 16:24:19,4.15,-74,11.8,10,15.324,11.664
169,2025-08-10 16:44:19,4.15,-84,7,10,15.043,11.462
170,2025-08-10 17:04:26,4.15,-78,11,10,11.878,8.835
171,2025-08-10 17:24:26,,-74,7.2,10,,
172,2025-08-10 17:44:19,4.15,-73,9,10,13.616,9.873
173,2025-08-10 18:04:18,4.14,-78,9.2,10,11.746,8.433
174,2025-08-10 18:24:20,4.14,-79,10.2,10,10.566,7.702
175,2025-08-10 18:44:23,4.14,-81,6.8,10,8.878,6.529
176,2025-08-10 19:04:24,4.13,-75,10.5,10,7.988,5.906
177,2025-08-10 19:24:24,4.13,-77,11.5,10,7.339,5.367
178,2025-08-10 19:44:19,4.13,-81,7.2,10,6.831,5.046
179,2025-08-10 20:04:26,4.13,-79,8.8,10,6.536,4.828
180,2025-08-10 20:24:24,4.13,-75,7.8,10,6.368,4.615
181,2025-08-10 20:44:18,4.12,-81,7.2,10,6.052,4.537
182,2025-08-10 21:04:17,4.12,-83,8,10,6.053,4.569
183,2025-08-10 21:24:24,4.12,-78,9,10,6.014,4.439
184,2025-08-10 21:44:19,4.12,-88,9.2,10,5.726,4.259
185,2025-08-10 22:04:24,4.12,-80,8.2,10,5.617,4.251
186,2025-08-10 22:24:18,4.11,-83,7.5,10,5.691,4.259
187,2025-08-10 22:44:17,4.11,-82,8,10,5.44,3.974
188,2025-08-10 23:04:26,4.11,-79,7,10,5.211,3.997
189,2025-08-10 23:24:17,4.1,-80,11.2,10,5.2,3.814
190,2025-08-10 23:44:20,4.1,-84,6.8,10,5.153,3.91
191,2025-08-11 00:04:24,4.1,-85,6,10,4.969,3.802
192,2025-08-11 00:24:22,4.09,-81,7.2,10,4.933,3.715
193,2025-08-11 00:44:20,4.09,-83,7.5,10,4.837,3.696
194,2025-08-11 01:04:18,4.09,-75,11.8,10,4.991,3.639
195,2025-08-11 01:24:26,4.08,-75,9,10,4.854,3.654
196,2025-08-11 01:44:18,4.08,-82,8.2,10,4.773,3.588
197,2025-08-11 02:04:20,4.07,-77,12.8,10,4.852,3.552
198,2025-08-11 02:24:22,4.07,-80,9.5,10,4.706,3.546
199,2025-08-11 02:44:24,4.06,-76,9.8,10,4.452,3.484
200,2025-08-11 03:04:24,4.06,-79,10.5,10,4.422,3.508
201,2025-08-11 03:24:17,4.06,-77,11,10,4.376,3.32
202,2025-08-11 03:44:25,4.05,-75,11.5,10,4.288,3.314
203,2025-08-11 04:04:26,4.05,-75,11.2,10,4.08,3.256
204,2025-08-11 04:24:25,4.04,-82,8.5,10,4.167,3.151
205,2025-08-11 04:44:26,4.04,-79,9.5,10,4.065,3.129
206,2025-08-11 05:04:19,4.03,-82,8.2,10,3.914,2.957
207,2025-08-11 05:24:24,4.03,-85,6.5,10,3.893,3.041
208,2025-08-11 05:44:16,4.02,-82,7.5,10,3.715,2.989
209,2025-08-11 06:04:24,4.02,-73,8,10,3.788,2.943
210,2025-08-11 06:24:19,4.02,-81,7,10,3.783,2.99
211,2025-08-11 06:44:18,4.01,-80,8,10,3.69,2.852
212,2025-08-11 07:04:20,4.01,-86,5.8,10,6.617,4.875
213,2025-08-11 07:24:18,4.01,-74,11.2,10,8.367,5.856
214,2025-08-11 07:44:25,4,-81,7.8,10,9.859,6.93
215,2025-08-11 08:04:23,4.03,-79,13.2,10,16.49,12.043
216,2025-08-11 08:24:16,4.01,-82,8.2,10,15.966,11.559
217,2025-08-11 08:44:25,4.05,-79,10,10,17.904,13.447
218,2025-08-11 09:04:22,4.06,-80,10.8,10,18.066,13.893
219,2025-08-11 09:24:20,4.05,-84,7,10,18.634,14.492
220,2025-08-11 09:44:22,4.05,-79,10,10,18.136,13.999
221,2025-08-11 10:04:23,4.09,-79,8.2,10,18.537,14.618
222,2025-08-11 10:24:24,4.1,-80,8.5,10,18.625,14.683
223,2025-08-11 10:44:21,4.11,-86,5.8,10,18.595,14.748
224,2025-08-11 11:04:16,4.12,-84,6.8,10,18.491,14.536
225,2025-08-11 11:24:20,4.13,-78,9,10,18.401,14.424
226,2025-08-11 11:44:25,4.15,-79,10.2,10,18.4,14.727
227,2025-08-11 12:04:24,4.16,-80,6,10,18.588,14.698
228,2025-08-11 12:24:22,4.17,-80,7.2,10,18.279,14.575
229,2025-08-11 12:44:19,4.17,-80,8.8,10,18.34,14.709
230,2025-08-11 13:04:24,4.15,-82,7.5,10,18.674,15.092
231,2025-08-11 13:24:24,4.15,-77,11.8,10,18.333,14.962
232,2025-08-11 13:44:27,4.15,-80,9,10,18.818,15.034
233,2025-08-11 14:04:19,4.19,-82,6.5,10,18.501,14.576
234,2025-08-11 14:24:25,4.16,-83,7.5,10,18.397,15.162
235,2025-08-11 14:44:18,4.16,-79,9.5,10,18.281,14.952
236,2025-08-11 15:04:23,4.17,-81,7,10,18.842,15.36
237,2025-08-11 15:24:18,4.16,-78,11.8,10,18.972,15.07
238,2025-08-11 15:44:22,4.16,-76,10.2,10,18.42,14.666
239,2025-08-11 16:04:24,4.16,-78,8.8,10,18.279,14.629
240,2025-08-11 16:24:16,4.16,-76,10,10,17.09,13.598
241,2025-08-11 16:44:16,4.16,-77,9.2,10,16.429,12.699
242,2025-08-11 17:04:19,4.16,-82,7.8,10,16.882,12.97
243,2025-08-11 17:24:26,4.15,-78,9.2,10,15.571,11.824
244,2025-08-11 17:44:23,,-80,9,10,,
245,2025-08-11 18:04:16,4.15,-79,7.5,10,13.936,10.817
246,2025-08-11 18:24:21,4.15,-76,11.8,10,12.168,9.416
247,2025-08-11 18:44:16,4.15,-79,9.8,10,10.184,7.653
248,2025-08-11 19:04:24,4.14,-73,12,10,8.625,6.344
249,2025-08-11 19:24:25,4.14,-80,6.5,10,7.044,5.332
250,2025-08-11 19:44:21,4.14,-81,7.2,10,6.047,4.665
251,2025-08-11 20:04:18,4.14,-80,7.5,10,5.483,4.147
252,2025-08-11 20:24:19,4.13,-80,11.5,10,5.003,3.841
253,2025-08-11 20:44:17,4.13,-80,8,10,4.677,3.652
254,2025-08-11 21:04:22,4.13,-85,6.5,10,4.516,3.498
255,2025-08-11 21:24:21,4.13,-81,7,10,4.649,3.631
256,2025-08-11 21:44:24,4.13,-79,8,10,5.012,4.018
257,2025-08-11 22:04:22,4.12,-72,11,10,4.146,3.21
258,2025-08-11 22:24:21,4.12,-72,12,10,4.027,3.271
259,2025-08-11 22:44:17,4.12,-75,11.5,10,3.883,3.078
260,2025-08-11 23:04:23,4.12,-78,9.5,10,3.763,2.948
261,2025-08-11 23:24:17,4.12,-82,8.2,10,3.503,2.89
262,2025-08-11 23:44:19,4.11,-68,6.8,10,3.383,2.746
263,2025-08-12 00:04:18,4.11,-78,9.5,10,3.288,2.707
264,2025-08-12 00:24:20,4.11,-81,7.2,10,3.082,2.647
265,2025-08-12 00:44:22,4.1,-76,10.2,10,2.973,2.4
266,2025-08-12 01:04:26,4.1,-80,9.8,10,2.915,2.501
267,2025-08-12 01:24:19,4.1,-81,6.5,10,2.841,2.383
268,2025-08-12 01:44:22,4.09,-82,7.8,10,2.922,2.436
269,2025-08-12 02:04:20,4.09,-80,10.5,10,2.658,2.283
270,2025-08-12 02:24:17,4.09,-76,12,10,2.552,2.271
271,2025-08-12 02:44:25,4.08,-77,9.5,10,2.554,2.265
272,2025-08-12 03:04:18,4.08,-83,8,10,2.77,2.415
273,2025-08-12 03:44:22,4.07,-79,9,10,2.831,2.439
274,2025-08-12 04:04:16,4.07,-81,7,10,2.68,2.309
275,2025-08-12 04:24:19,4.06,-74,12.2,10,2.53,2.289
276,2025-08-12 04:44:17,4.06,-74,9.2,10,2.52,2.281
277,2025-08-12 05:04:17,4.05,-72,11.8,10,2.546,2.338
278,2025-08-12 05:24:17,4.05,-81,7.8,10,2.527,2.26
279,2025-08-12 05:44:24,4.04,-72,12,10,2.621,2.345
280,2025-08-12 06:04:24,4.04,-80,7.2,10,2.585,2.348
281,2025-08-12 06:24:23,4.04,-76,10,10,2.748,2.399
282,2025-08-12 06:44:23,4.03,-80,10.5,10,4.075,3.482
283,2025-08-12 07:04:17,4.03,-82,7.8,10,4.576,3.523
284,2025-08-12 07:24:22,4.02,-81,6.8,10,4.944,3.752
285,2025-08-12 07:44:23,4.02,-78,9,10,4.134,3.128
286,2025-08-12 08:04:19,4.02,-79,9.8,10,6.818,4.782
287,2025-08-12 08:24:19,4.04,-85,7,10,9.441,6.433
288,2025-08-12 09:04:16,4.03,-80,7,10,9.671,6.835
289,2025-08-12 09:24:26,4.03,-86,8,10,10.121,7.129
290,2025-08-12 09:44:23,4.07,-85,5.8,10,14.718,10.656
291,2025-08-12 10:04:23,4.08,-82,8,10,15.702,11.46
292,2025-08-12 10:24:23,4.09,-79,10,10,16.736,12.408
293,2025-08-12 10:44:22,4.1,-77,9.2,10,17.481,13.059
294,2025-08-12 11:04:19,4.11,-83,8.2,10,17.828,13.518
295,2025-08-12 11:24:17,4.13,-81,6.5,10,17.895,13.575
296,2025-08-12 11:44:26,4.15,-81,7.8,10,18.569,14.072
297,2025-08-12 12:04:22,4.16,-89,5,10,18.871,14.653
298,2025-08-12 12:24:18,4.15,-82,9,10,17.96,14.061
299,2025-08-12 12:44:21,4.17,-81,5.8,10,18.387,14.082
300,2025-08-12 13:04:26,4.15,-73,11.2,10,16.687,12.809
301,2025-08-12 13:24:20,4.14,-84,6.8,10,15.137,11.162
302,2025-08-12 13:44:21,4.14,-82,8.8,10,12.768,8.956
303,2025-08-12 14:04:23,4.14,-84,7,10,11.639,8.221
304,2025-08-12 14:24:23,4.13,-84,7,10,11.28,7.855
305,2025-08-12 14:44:20,4.14,-83,7.8,10,11.658,8.12
306,2025-08-12 15:04:18,4.14,-88,4,10,12.922,9.168
307,2025-08-12 15:24:21,4.13,-78,8.8,10,8.153,5.733
308,2025-08-12 15:44:19,4.13,-86,6.5,10,6.321,4.698
309,2025-08-12 16:04:19,4.12,-77,9,10,4.786,3.685
310,2025-08-12 16:24:19,4.13,-77,9.5,10,4.156,3.044
311,2025-08-12 16:44:21,4.12,-80,9.2,10,4.527,3.435
312,2025-08-12 17:04:17,4.12,-77,9.5,10,3.846,3.059
313,2025-08-12 17:24:21,4.12,-83,7,10,3.025,2.31
314,2025-08-12 17:44:24,4.11,-85,10,10,2.725,2.352
315,2025-08-12 18:04:26,,-79,8.5,10,,
316,2025-08-12 18:24:17,4.13,-73,11.2,10,4.312,3.413
317,2025-08-12 18:44:19,4.12,-77,9.5,10,3.851,3.042
318,2025-08-12 19:04:20,4.12,-73,8,10,3.791,2.98
319,2025-08-12 19:24:20,4.11,-79,9.8,10,3.248,2.605
320,2025-08-12 19:44:22,4.11,-78,8.2,10,2.942,2.389
321,2025-08-12 20:04:26,4.1,-82,8.2,10,2.918,2.28
322,2025-08-12 20:24:20,4.1,-84,6.8,10,2.7,2.373
323,2025-08-12 20:44:17,4.1,-82,7.8,10,2.788,2.236
324,2025-08-12 21:04:25,4.09,-85,7,10,2.738,2.206
325,2025-08-12 21:24:23,4.09,-78,9,10,2.676,2.152
326,2025-08-12 21:44:20,4.09,-78,9,10,2.679,2.286
327,2025-08-12 22:04:23,4.08,-76,8.8,10,2.74,2.317
328,2025-08-12 22:24:23,4.08,-79,11.2,10,2.799,2.316
329,2025-08-12 22:44:26,4.08,-75,11.2,10,2.85,2.347
330,2025-08-12 23:04:21,4.07,-73,10.5,10,2.808,2.32
331,2025-08-12 23:24:26,4.07,-75,11.5,10,2.759,2.345
332,2025-08-12 23:44:22,4.06,-84,6.8,10,2.627,2.247
333,2025-08-13 00:04:23,4.06,-80,9.5,10,2.668,2.179
334,2025-08-13 00:24:24,4.05,-82,8,10,2.633,2.108
335,2025-08-13 00:44:18,4.05,-78,9.5,10,2.771,2.151
336,2025-08-13 01:04:17,4.04,-82,7,10,2.67,2.256
337,2025-08-13 01:24:22,4.04,-76,11.2,10,2.602,2.269
338,2025-08-13 01:44:20,4.03,-75,11.8,10,2.523,2.125
339,2025-08-13 02:04:23,4.03,-81,8.5,10,2.758,2.266
340,2025-08-13 02:24:25,4.03,-82,7,10,2.71,2.15
341,2025-08-13 02:44:21,4.02,-73,11,10,2.631,2.145
342,2025-08-13 03:04:25,4.02,-81,10.5,10,2.711,2.162
343,2025-08-13 03:24:22,4.01,-80,6.5,10,2.754,2.213
344,2025-08-13 03:44:20,4.01,-82,7.2,10,2.675,2.147
345,2025-08-13 04:04:22,4,-79,10,10,2.732,2.149
346,2025-08-13 04:24:21,4,-77,11.5,10,2.726,2.223
347,2025-08-13 04:44:17,4,-80,6,10,2.593,2.264
348,2025-08-13 05:04:21,3.99,-76,10.8,10,2.789,2.225
349,2025-08-13 05:24:21,3.99,-80,7,10,2.599,2.282
350,2025-08-13 05:44:22,3.99,-83,8,10,2.746,2.221
351,2025-08-13 06:04:20,3.98,-74,11.2,10,2.605,2.134
352,2025-08-13 06:24:24,3.98,-82,7.5,10,2.766,2.261
353,2025-08-13 06:44:17,3.98,-76,11.5,10,3.55,2.702
354,2025-08-13 07:04:21,3.97,-75,11.5,10,5.743,4.247
355,2025-08-13 07:24:23,3.98,-75,12,10,11.564,7.961
356,2025-08-13 07:44:20,3.99,-83,6.8,10,14.263,10.109
357,2025-08-13 08:04:25,4,-82,7.8,10,16.005,11.623
358,2025-08-13 08:24:22,4.01,-83,7.2,10,11.386,12.56
359,2025-08-13 08:44:26,4.02,-84,7,10,17.332,13.113
360,2025-08-13 09:04:18,4.04,-83,8,10,17.898,13.817
361,2025-08-13 09:24:20,4.05,-80,6.2,10,17.819,13.67
362,2025-08-13 09:44:26,4.07,-84,6,10,18.098,14.34
363,2025-08-13 10:04:17,4.09,-83,8.2,10,18.577,14.444
364,2025-08-13 10:24:22,4.09,-84,6,10,18.657,15.051
365,2025-08-13 10:44:21,4.11,-80,7,10,18.859,15.133
366,2025-08-13 11:04:26,4.12,-85,6.2,10,18.699,15.314
367,2025-08-13 11:24:24,4.13,-75,11.5,10,18.569,14.852
368,2025-08-13 11:44:18,4.15,-82,7.5,10,18.567,15.068
369,2025-08-13 12:04:26,4.16,-81,7.5,10,18.595,15.171
370,2025-08-13 12:24:22,4.17,-79,7,10,18.79,15.302
371,2025-08-13 12:44:20,4.17,-79,9.5,10,18.851,15.048
372,2025-08-13 13:04:25,4.19,-81,7.2,10,18.702,15.31
373,2025-08-13 13:24:20,4.19,-87,11,10,18.649,14.891
374,2025-08-13 13:44:24,4.17,-79,9.2,10,19.129,15.205
375,2025-08-13 14:04:22,4.17,-85,7.2,10,18.786,14.995
376,2025-08-13 14:24:24,4.17,-81,7.2,10,18.63,15.299
377,2025-08-13 14:44:19,4.16,-85,6.8,10,18.711,15.024
378,2025-08-13 15:04:25,4.16,-82,7.8,10,18.638,14.912
379,2025-08-13 15:24:21,4.16,-84,7.2,10,18.56,14.636
380,2025-08-13 15:44:21,4.16,-80,7.2,10,18.1,14.448
381,2025-08-13 16:04:19,4.16,-85,6,10,17.838,13.912
382,2025-08-13 16:24:27,4.15,-80,8.8,10,17.437,13.231
383,2025-08-13 16:44:19,4.15,-81,6,10,16.915,11.988
384,2025-08-13 17:04:26,4.15,-79,9.8,10,16.125,12.197
385,2025-08-13 17:24:23,4.15,-80,9.5,10,14.833,11.827
386,2025-08-13 17:44:23,4.15,-82,7.8,10,14.146,10.764
387,2025-08-13 18:04:24,4.15,-77,11,10,13.029,10.117
388,2025-08-13 18:24:22,,-77,11.2,10,,
389,2025-08-13 19:04:17,4.14,-81,7.5,10,7.659,5.483
390,2025-08-13 19:24:21,4.14,-81,7.8,10,6.46,4.674
391,2025-08-13 19:44:25,4.13,-81,7.2,10,5.432,3.946
392,2025-08-13 20:04:18,4.13,-78,11,10,4.682,3.551
393,2025-08-13 20:24:21,4.13,-77,11.2,10,4.391,3.26
394,2025-08-13 20:44:22,4.13,-80,7.2,10,3.996,3.01
